Col 70 Sector MA-B c15-0
Col 70 Sector MA-K c10-0
Col 70 Sector MA-U c17-0
Col 70 Sector MA-U c17-1
Col 70 Sector MC-L b37-0
Col 70 Sector MD-I d10-25
Col 70 Sector MD-Y b31-0
Col 70 Sector ME-G d11-11
Col 70 Sector ME-G d11-12
Col 70 Sector ME-G d11-13
Col 70 Sector ME-G d11-15
Col 70 Sector ME-G d11-16
Col 70 Sector ME-G d11-17
Col 70 Sector ME-G d11-26
Col 70 Sector ME-G d11-5
Col 70 Sector ME-W c16-0
Col 70 Sector MF-C b43-0
Col 70 Sector MF-C c14-0
Col 70 Sector MG-F b27-0
Col 70 Sector MG-Q c20-0
Col 70 Sector MJ-G d11-37
Col 70 Sector MJ-G d11-8
Col 70 Sector MJ-G d11-9
Col 70 Sector MJ-K a72-1
Col 70 Sector MK-E a48-0
Col 70 Sector MK-Z b32-1
Col 70 Sector MM-L c8-4
Col 70 Sector MM-U c3-7
Col 70 Sector MN-O a56-1
Col 70 Sector MP-D b42-0
Col 70 Sector MP-J b40-0
Col 70 Sector MP-P b35-0
Col 70 Sector MR-K c9-1
Col 70 Sector MS-A b30-0
Col 70 Sector MS-C a49-1
Col 70 Sector MS-Y b31-0
Col 70 Sector MT-D a62-1
Col 70 Sector MT-D b43-2
Col 70 Sector MT-P d6-1
Col 70 Sector MT-P d6-10
Col 70 Sector MT-P d6-17
Col 70 Sector MT-P d6-21
Col 70 Sector MT-P d6-36
Col 70 Sector MU-C b43-0
Col 70 Sector MU-M b37-0
Col 70 Sector MU-S c19-0
Col 70 Sector MU-U c17-0
Col 70 Sector MU-U c17-1
Col 70 Sector MU-U c17-2
Col 70 Sector MV-A b44-0
Col 70 Sector MV-Z b31-0
Col 70 Sector MW-V d2-7
Col 70 Sector MX-K d8-2
Col 70 Sector MZ-V b32-0
Col 70 Sector NA-B b44-0
Col 70 Sector NA-C b43-0
Col 70 Sector NB-H b41-0
Col 70 Sector NB-Y b17-0
Col 70 Sector ND-X a51-0
Col 70 Sector NE-G d11-10
Col 70 Sector NE-G d11-11
Col 70 Sector NE-G d11-13
Col 70 Sector NE-G d11-14
Col 70 Sector NE-G d11-26
Col 70 Sector NE-G d11-27
Col 70 Sector NE-G d11-28
Col 70 Sector NE-G d11-3
Col 70 Sector NF-C c14-2
Col 70 Sector NF-L b38-0
Col 70 Sector NF-T c18-1
Col 70 Sector NF-U b33-0
Col 70 Sector NG-L a44-0
Col 70 Sector NG-W b31-0
Col 70 Sector NH-B b30-0
Col 70 Sector NH-T b33-0
Col 70 Sector NI-H b40-0
Col 70 Sector NJ-H d10-6
Col 70 Sector NJ-O b36-0
Col 70 Sector NL-J b27-2
Col 70 Sector NL-R c19-0
Col 70 Sector NM-C b29-0
Col 70 Sector NM-V d2-0
Col 70 Sector NM-V d2-1
Col 70 Sector NM-V d2-4
Col 70 Sector NM-V d2-6
Col 70 Sector NO-W b32-0
Col 70 Sector NP-B b44-0
Col 70 Sector NP-C b43-0
Col 70 Sector NP-U c17-2
Col 70 Sector NQ-Z b44-1
Col 70 Sector NS-A b30-0
Col 70 Sector NT-H d10-11
Col 70 Sector NT-P d6-21
Col 70 Sector NT-P d6-7
Col 70 Sector NU-C c14-4
Col 70 Sector NV-I b12-0
Col 70 Sector NW-D b28-0
Col 70 Sector NY-I d9-1
Col 70 Sector NZ-U c17-0
Col 70 Sector OA-B b44-0
Col 70 Sector OA-J b40-0
Col 70 Sector OA-K b26-0
Col 70 Sector OB-P b9-0
Col 70 Sector OB-P c21-10
Col 70 Sector OB-Q c20-1
Col 70 Sector OB-Q c20-4
Col 70 Sector OB-Y b17-0
Col 70 Sector OC-K b38-0
Col 70 Sector OC-Y b19-0
Col 70 Sector OD-R d5-12
Col 70 Sector OD-X b32-0
Col 70 Sector OE-H b27-0
Col 70 Sector OF-T c18-0
Col 70 Sector OF-T c18-3
Col 70 Sector OF-T c18-4
Col 70 Sector OG-A c15-0
Col 70 Sector OG-Y b32-1
Col 70 Sector OH-V d2-10
Col 70 Sector OH-Y a23-0
Col 70 Sector OI-J d9-15
Col 70 Sector OJ-H d10-10
Col 70 Sector OJ-W b45-0
Col 70 Sector OK-T c18-1
Col 70 Sector ON-I b39-0
Col 70 Sector OP-L b38-0
Col 70 Sector OP-S c19-4
Col 70 Sector OP-S c19-5
Col 70 Sector OP-S c19-9
Col 70 Sector OP-U c17-1
Col 70 Sector OP-U c17-2
Col 70 Sector OQ-Q c20-1
Col 70 Sector OR-A a50-0
Col 70 Sector OR-D b28-0
Col 70 Sector OS-I b39-0
Col 70 Sector OT-H d10-4
Col 70 Sector OT-Q d5-12
Col 70 Sector OV-Z b44-0
Col 70 Sector OY-L b36-0
Col 70 Sector OZ-F d11-1
Col 70 Sector OZ-F d11-11
Col 70 Sector OZ-F d11-2
Col 70 Sector OZ-F d11-6
Col 70 Sector OZ-F d11-7
Col 70 Sector OZ-M b24-0
Col 70 Sector OZ-M b37-0
Col 70 Sector OZ-V b32-0
Col 70 Sector OZ-V c16-1
Col 70 Sector PA-K b39-0
Col 70 Sector PA-T c18-0
Col 70 Sector PA-T c18-1
Col 70 Sector PA-T c18-2
Col 70 Sector PA-T c18-3
Col 70 Sector PA-V b20-0
Col 70 Sector PB-N c7-8
Col 70 Sector PB-Q c20-2
Col 70 Sector PC-J b39-0
Col 70 Sector PC-P b37-2
Col 70 Sector PC-T b33-0
Col 70 Sector PC-U d3-6
Col 70 Sector PC-U d3-7
Col 70 Sector PC-W b5-0
Col 70 Sector PE-P d6-14
Col 70 Sector PE-V b20-0
Col 70 Sector PF-C c14-1
Col 70 Sector PF-K b39-0
Col 70 Sector PG-M b37-0
Col 70 Sector PH-B b30-0
Col 70 Sector PH-E b15-0
Col 70 Sector PH-H a60-0
Col 70 Sector PH-V d2-2
Col 70 Sector PH-V d2-3
Col 70 Sector PH-V d2-8
Col 70 Sector PK-N b11-0
Col 70 Sector PN-Y b44-0
Col 70 Sector PP-E b28-0
Col 70 Sector PQ-A b44-0
Col 70 Sector PQ-H b41-2
Col 70 Sector PQ-Z c15-5
Col 70 Sector PR-D b28-0
Col 70 Sector PR-O c21-6
Col 70 Sector PR-T c4-1
Col 70 Sector PS-J c9-6
Col 70 Sector PS-Q b35-0
Col 70 Sector PU-M b37-0
Col 70 Sector PU-T c18-3
Col 70 Sector PV-A c15-3
Col 70 Sector PV-R c19-0
Col 70 Sector PV-Z b44-1
Col 70 Sector PW-G a74-0
Col 70 Sector PW-V b31-0
Col 70 Sector PX-K b37-0
Col 70 Sector PY-Q d5-16
Col 70 Sector PZ-F d11-19
Col 70 Sector PZ-F d11-9
Col 70 Sector PZ-O d6-11
Col 70 Sector PZ-O d6-2
Col 70 Sector PZ-O d6-3
Col 70 Sector PZ-O d6-6
Col 70 Sector PZ-X b18-0
Col 70 Sector QA-B b44-0
Col 70 Sector QA-B b44-1
Col 70 Sector QA-L b38-0
Col 70 Sector QA-T c18-0
Col 70 Sector QA-T c18-1
Col 70 Sector QC-T b33-0
Col 70 Sector QD-H b27-0
Col 70 Sector QD-R d5-3
Col 70 Sector QE-L b26-1
Col 70 Sector QE-P d6-6
Col 70 Sector QF-C c14-0
Col 70 Sector QG-Q c20-4
Col 70 Sector QG-Y b32-0
Col 70 Sector QG-Z b44-1
Col 70 Sector QH-O c21-4
Col 70 Sector QH-U c3-1
Col 70 Sector QH-W b18-0
Col 70 Sector QI-J b38-0
Col 70 Sector QJ-G b27-0
Col 70 Sector QJ-I a32-0
Col 70 Sector QJ-Q e5-17
Col 70 Sector QL-H c12-4
Col 70 Sector QL-Z b44-1
Col 70 Sector QM-D b28-0
Col 70 Sector QN-R b34-0
Col 70 Sector QP-E b28-0
Col 70 Sector QR-K b38-0
Col 70 Sector QR-X b4-0
Col 70 Sector QS-A b30-0
Col 70 Sector QU-N d7-32
Col 70 Sector QU-T b34-0
Col 70 Sector QV-A b44-0
Col 70 Sector QV-A b44-1
Col 70 Sector QV-B b43-0
Col 70 Sector QW-J b39-0
Col 70 Sector QY-Q d5-20
Col 70 Sector QZ-O a42-0
Col 70 Sector RA-K b39-0
Col 70 Sector RA-W a38-0
Col 70 Sector RF-C c14-1
Col 70 Sector RF-U c17-1
Col 70 Sector RG-A b44-0
Col 70 Sector RG-H b41-1
Col 70 Sector RG-L a44-0
Col 70 Sector RH-G b29-1
Col 70 Sector RH-N b10-0
Col 70 Sector RI-W b20-0
Col 70 Sector RJ-G b27-0
Col 70 Sector RJ-O b36-0
Col 70 Sector RJ-V b33-1
Col 70 Sector RK-M b37-0
Col 70 Sector RL-A b44-0
Col 70 Sector RL-I c11-4
Col 70 Sector RL-S b34-0
Col 70 Sector RM-L c8-0
Col 70 Sector RM-W b33-0
Col 70 Sector RN-H b40-0
Col 70 Sector RN-R b34-0
Col 70 Sector RN-S d4-1
Col 70 Sector RN-S d4-14
Col 70 Sector RN-S d4-5
Col 70 Sector RO-Z a36-2
Col 70 Sector RP-E b28-0
Col 70 Sector RP-N d7-6
Col 70 Sector RQ-R b35-0
Col 70 Sector RR-G c12-3
Col 70 Sector RR-X b4-0
Col 70 Sector RS-J b25-0
Col 70 Sector RS-Q c6-2
Col 70 Sector RS-S c4-8
Col 70 Sector RT-F b41-0
Col 70 Sector RV-I b40-1
Col 70 Sector RV-S c18-2
Col 70 Sector RX-B b29-0
Col 70 Sector RX-I c10-0
Col 70 Sector RX-S c4-5
Col 70 Sector RX-V b5-0
Col 70 Sector RY-P b35-0
Col 70 Sector RZ-O d6-1
Col 70 Sector RZ-O d6-14
Col 70 Sector RZ-O d6-5
Col 70 Sector SA-C c14-0
Col 70 Sector SA-L b38-0
Col 70 Sector SB-Q b36-0
Col 70 Sector SB-Z b44-0
Col 70 Sector SC-B c1-0
Col 70 Sector SC-J b39-0
Col 70 Sector SC-O c21-4
Col 70 Sector SC-S c5-1
Col 70 Sector SD-Z b30-0
Col 70 Sector SG-H b41-0
Col 70 Sector SG-T b21-1
Col 70 Sector SG-Z b44-0
Col 70 Sector SI-R b34-0
Col 70 Sector SK-D c13-1
Col 70 Sector SK-L b25-0
Col 70 Sector SK-M d8-10
Col 70 Sector SL-A b44-0
Col 70 Sector SL-R c19-0
Col 70 Sector SM-F c13-1
Col 70 Sector SM-G c12-3
Col 70 Sector SM-O b37-0
Col 70 Sector SM-O c21-2
Col 70 Sector SM-O c21-5
Col 70 Sector SN-Q b35-0
Col 70 Sector SN-R b34-0
Col 70 Sector SN-S d4-12
Col 70 Sector SP-E b28-0
Col 70 Sector SP-T c18-4
Col 70 Sector SQ-A b44-0
Col 70 Sector SS-E b30-1
Col 70 Sector SS-E b30-2
Col 70 Sector ST-A a50-0
Col 70 Sector ST-F b41-0
Col 70 Sector SU-U b33-0
Col 70 Sector SV-J b39-0
Col 70 Sector SV-K b38-0
Col 70 Sector SW-Q b35-0
Col 70 Sector SZ-O d6-10
Col 70 Sector SZ-O d6-13
Col 70 Sector SZ-O d6-2
Col 70 Sector SZ-O d6-7
Col 70 Sector SZ-Y b17-0
Col 70 Sector TA-C c14-2
Col 70 Sector TB-Q b36-0
Col 70 Sector TB-Z b44-0
Col 70 Sector TC-O c21-2
Col 70 Sector TD-J b38-0
Col 70 Sector TD-Y c2-2
Col 70 Sector TD-Z b30-0
Col 70 Sector TE-K b37-0
Col 70 Sector TE-Q e5-8
Col 70 Sector TE-U b21-0
Col 70 Sector TE-Z a50-0
Col 70 Sector TF-L b25-0
Col 70 Sector TF-N d7-14
Col 70 Sector TF-T c18-0
Col 70 Sector TG-A c15-0
Col 70 Sector TH-L c8-1
Col 70 Sector TI-A b30-0
Col 70 Sector TI-R b34-0
Col 70 Sector TI-R c5-4
Col 70 Sector TJ-F b41-0
Col 70 Sector TJ-Q d5-4
Col 70 Sector TJ-Q d5-7
Col 70 Sector TJ-Q d5-9
Col 70 Sector TL-A c15-2
Col 70 Sector TM-O c21-6
Col 70 Sector TM-W b33-2
Col 70 Sector TN-R b34-0
Col 70 Sector TO-W c3-2
Col 70 Sector TP-E b28-0
Col 70 Sector TP-X b18-0
Col 70 Sector TS-H a46-1
Col 70 Sector TS-J b25-0
Col 70 Sector TS-T d3-5
Col 70 Sector TU-N b23-0
Col 70 Sector TU-T a53-0
Col 70 Sector TV-K b38-0
Col 70 Sector TW-Y b44-0
Col 70 Sector TX-H a46-0
Col 70 Sector TX-M c22-2
Col 70 Sector TX-S b33-0
Col 70 Sector TY-G b40-0
Col 70 Sector TY-H b26-0
Col 70 Sector TY-O b36-0
Col 70 Sector TY-P b35-0
Col 70 Sector TZ-L c9-4
Col 70 Sector TZ-O d6-5
Col 70 Sector UA-L b25-0
Col 70 Sector UA-L b38-0
Col 70 Sector UB-Z b44-0
Col 70 Sector UC-K b25-0
Col 70 Sector UC-R b22-1
Col 70 Sector UC-X c16-1
Col 70 Sector UD-Q b35-0
Col 70 Sector UF-N d7-12
Col 70 Sector UF-W b19-0
Col 70 Sector UG-A b44-0
Col 70 Sector UG-B b30-0
Col 70 Sector UG-Z b44-0
Col 70 Sector UH-G c12-0
Col 70 Sector UH-O c21-3
Col 70 Sector UH-O c21-4
Col 70 Sector UI-I b26-0
Col 70 Sector UI-J b38-0
Col 70 Sector UJ-F b28-0
Col 70 Sector UL-A c15-1
Col 70 Sector UL-B b30-0
Col 70 Sector UN-S c4-0
Col 70 Sector UP-E b28-0
Col 70 Sector UQ-A b44-0
Col 70 Sector UQ-A c15-0
Col 70 Sector UQ-A c15-2
Col 70 Sector UR-F b42-0
Col 70 Sector UR-G b28-0
Col 70 Sector UR-H b40-0
Col 70 Sector US-J b25-0
Col 70 Sector US-M c22-4
Col 70 Sector US-S b33-0
Col 70 Sector UT-F b41-0
Col 70 Sector UT-F c12-0
Col 70 Sector UT-P b35-0
Col 70 Sector UU-E b28-0
Col 70 Sector UW-G b41-0
Col 70 Sector UW-H c11-2
Col 70 Sector UW-V b34-0
Col 70 Sector UW-Y b44-0
Col 70 Sector UX-R c5-0
Col 70 Sector UY-H b26-0
Col 70 Sector UY-I b38-0
Col 70 Sector UY-N b37-1
Col 70 Sector UY-O c7-1
Col 70 Sector UY-P b35-0
Col 70 Sector UY-Y b30-0
Col 70 Sector UZ-O d6-8
Col 70 Sector VA-D b29-0
Col 70 Sector VB-Z b44-0
Col 70 Sector VC-G c12-2
Col 70 Sector VD-R c5-1
Col 70 Sector VD-Y b31-0
Col 70 Sector VE-O b36-0
Col 70 Sector VF-M b24-0
Col 70 Sector VF-N d7-12
Col 70 Sector VF-S c6-3
Col 70 Sector VG-B b30-0
Col 70 Sector VG-I b40-0
Col 70 Sector VG-Z c15-0
Col 70 Sector VI-R b34-0
Col 70 Sector VJ-M b38-0
Col 70 Sector VJ-N b37-0
Col 70 Sector VK-N d7-19
Col 70 Sector VL-S c18-0
Col 70 Sector VM-G b41-0
Col 70 Sector VM-R b22-1
Col 70 Sector VN-J b25-0
Col 70 Sector VN-M c22-3
Col 70 Sector VR-F c13-4
Col 70 Sector VR-Y b44-0
Col 70 Sector VT-E b16-0
Col 70 Sector VT-P b35-0
Col 70 Sector VX-R c5-1
Col 70 Sector VX-V c17-1
Col 70 Sector VY-C b31-1
Col 70 Sector VY-Z d12
Col 70 Sector WA-D b29-0
Col 70 Sector WA-M b24-0
Col 70 Sector WA-T c18-1
Col 70 Sector WA-T c18-2
Col 70 Sector WA-W b19-0
Col 70 Sector WB-Z b44-1
Col 70 Sector WC-N b38-1
Col 70 Sector WC-U c3-0
Col 70 Sector WD-Y b31-0
Col 70 Sector WE-F b28-0
Col 70 Sector WE-N b37-0
Col 70 Sector WF-X b18-0
Col 70 Sector WG-A c15-2
Col 70 Sector WH-F b42-1
Col 70 Sector WI-R c5-1
Col 70 Sector WI-R c5-7
Col 70 Sector WI-V b5-0
Col 70 Sector WJ-G b27-0
Col 70 Sector WJ-Y d1-13
Col 70 Sector WK-B b31-1
Col 70 Sector WK-F b40-0
Col 70 Sector WM-F c13-0
Col 70 Sector WM-G b41-0
Col 70 Sector WN-J b25-0
Col 70 Sector WO-P b35-0
Col 70 Sector WO-Z a36-2
Col 70 Sector WO-Z b29-0
Col 70 Sector WP-S b22-0
Col 70 Sector WR-G b13-0
Col 70 Sector WR-G b41-0
Col 70 Sector WR-Y b44-0
Col 70 Sector WS-S c4-8
Col 70 Sector WT-P b35-0
Col 70 Sector WT-Z b29-0
Col 70 Sector WU-V c16-0
Col 70 Sector WV-R c19-1
Col 70 Sector WV-V b19-0
Col 70 Sector WW-P c20-3
Col 70 Sector WX-T b32-0
Col 70 Sector WY-Q c5-3
Col 70 Sector WY-R d4-2
Col 70 Sector XA-D b29-0
Col 70 Sector XA-N d7-2
Col 70 Sector XA-N d7-4
Col 70 Sector XC-F b42-0
Col 70 Sector XC-U c3-4
Col 70 Sector XC-U c3-6
Col 70 Sector XE-L b26-1
Col 70 Sector XF-M b24-0
Col 70 Sector XG-B b30-0
Col 70 Sector XH-X c16-2
Col 70 Sector XI-Q c6-0
Col 70 Sector XI-Q c6-1
Col 70 Sector XJ-F c12-9
Col 70 Sector XJ-P b35-0
Col 70 Sector XJ-W c3-2
Col 70 Sector XK-F b40-0
Col 70 Sector XK-M b24-0
Col 70 Sector XK-R b33-0
Col 70 Sector XM-I b14-0
Col 70 Sector XN-J b25-0
Col 70 Sector XN-J c9-3
Col 70 Sector XN-J c9-4
Col 70 Sector XN-M c22-1
Col 70 Sector XN-U c18-4
Col 70 Sector XN-V c17-0
Col 70 Sector XO-P b35-0
Col 70 Sector XO-Q d5-7
Col 70 Sector XP-D b29-0
Col 70 Sector XP-Z b29-0
Col 70 Sector XQ-K b38-0
Col 70 Sector XQ-M b24-0
Col 70 Sector XR-G b13-0
Col 70 Sector XR-Y b44-0
Col 70 Sector XS-D b43-1
Col 70 Sector XS-E b42-0
Col 70 Sector XS-E c13-2
Col 70 Sector XT-H c10-10
Col 70 Sector XT-P b35-0
Col 70 Sector XT-Z b29-0
Col 70 Sector XT-Z d7
Col 70 Sector XV-L d8-18
Col 70 Sector XW-Z b43-0
Col 70 Sector XZ-X b30-0
Col 70 Sector YA-M b24-0
Col 70 Sector YA-U b20-0
Col 70 Sector YB-K d9-33
Col 70 Sector YC-U c3-6
Col 70 Sector YC-U c3-8
Col 70 Sector YD-Q c6-0
Col 70 Sector YD-R c5-0
Col 70 Sector YD-R c5-1
Col 70 Sector YD-R c5-3
Col 70 Sector YE-E b42-0
Col 70 Sector YE-O b36-0
Col 70 Sector YG-B b30-0
Col 70 Sector YG-L a44-0
Col 70 Sector YG-Q c20-1
Col 70 Sector YH-G b41-1
Col 70 Sector YI-I b26-0
Col 70 Sector YI-J c9-0
Col 70 Sector YI-M c22-0
Col 70 Sector YI-M c22-1
Col 70 Sector YI-M c22-3
Col 70 Sector YI-M c22-4
Col 70 Sector YI-O a56-0
Col 70 Sector YJ-H b39-0
Col 70 Sector YK-F b40-0
Col 70 Sector YK-M b24-0
Col 70 Sector YK-R a68-0
Col 70 Sector YK-S b22-1
Col 70 Sector YL-K b25-0
Col 70 Sector YL-L d8-6
Col 70 Sector YL-Y a64-1
Col 70 Sector YM-W b33-1
Col 70 Sector YM-Y b44-0
Col 70 Sector YN-S c4-9
Col 70 Sector YO-F b41-0
Col 70 Sector YO-P b35-0
Col 70 Sector YP-L c9-1
Col 70 Sector YP-L c9-2
Col 70 Sector YQ-S b34-0
Col 70 Sector YR-Q c19-1
Col 70 Sector YR-Y b44-0
Col 70 Sector YS-E b42-0
Col 70 Sector YW-Y b44-0
Col 70 Sector YX-D b43-1
Col 70 Sector YX-V c17-4
Col 70 Sector YZ-N b36-0
Col 70 Sector YZ-W b31-0
Col 70 Sector ZA-D b29-0
Col 70 Sector ZA-M b24-0
Col 70 Sector ZA-N d7-11
Col 70 Sector ZA-N d7-4
Col 70 Sector ZA-U b20-0
Col 70 Sector ZA-Y b30-0
Col 70 Sector ZB-K d9-2
Col 70 Sector ZC-G c12-3
Col 70 Sector ZC-X b45-0
Col 70 Sector ZC-X c16-2
Col 70 Sector ZD-M c22-2
Col 70 Sector ZD-S b33-0
Col 70 Sector ZE-G b27-0
Col 70 Sector ZE-Y d1-8
Col 70 Sector ZF-K c10-0
Col 70 Sector ZF-K c10-2
Col 70 Sector ZF-K c10-5
Col 70 Sector ZF-M b24-0
Col 70 Sector ZF-N d7-1
Col 70 Sector ZH-H b27-0
Col 70 Sector ZH-X b45-0
Col 70 Sector ZH-Y b44-0
Col 70 Sector ZI-R c5-7
Col 70 Sector ZJ-S b7-0
Col 70 Sector ZK-A a64-4
Col 70 Sector ZL-K b25-0
Col 70 Sector ZL-Q c7-3
Col 70 Sector ZM-I b26-0
Col 70 Sector ZM-L b37-0
Col 70 Sector ZM-Q c19-0
Col 70 Sector ZM-Q c19-1
Col 70 Sector ZM-Y b44-0
Col 70 Sector ZO-Z d7
Col 70 Sector ZO-Z d9
Col 70 Sector ZP-E b28-0
Col 70 Sector ZP-N b23-0
Col 70 Sector ZR-O b37-0
Col 70 Sector ZR-O c21-2
Col 70 Sector ZR-P b36-0
Col 70 Sector ZR-Q c19-1
Col 70 Sector ZR-T b33-0
Col 70 Sector ZS-E b42-1
Col 70 Sector ZT-T c18-0
Col 70 Sector ZV-M d7-2
Col 70 Sector ZV-M d7-7
Col 70 Sector ZV-M d7-9
Col 70 Sector ZW-Z c14-0
Col 70 Sector ZX-D c14-4
Col 70 Sector ZY-Q c5-8
Col 70 Sector ZY-Q c5-9
Col 70 Sector ZZ-K b26-1
Col 97 Sector AA-Y c1-0
Col 97 Sector AL-X d1-1
Col 97 Sector AL-X d1-3
Col 97 Sector AL-X d1-8
Col 97 Sector AN-I b10-0
Col 97 Sector AS-T a33-0
Col 97 Sector BC-L c8-3
Col 97 Sector BH-R b19-0
Col 97 Sector CI-G b12-0
Col 97 Sector CQ-U b4-0
Col 97 Sector DQ-U b4-0
Col 97 Sector DX-Q b6-0
Col 97 Sector EC-T c4-1
Col 97 Sector EN-Q b19-0
Col 97 Sector EQ-U b4-0
Col 97 Sector FM-U c3-0
Col 97 Sector FO-F a41-0
Col 97 Sector FT-G b11-0
Col 97 Sector FT-N b8-0
Col 97 Sector GI-P b20-0
Col 97 Sector GK-B b15-0
Col 97 Sector GM-V d2-2
Col 97 Sector GS-C a29-0
Col 97 Sector GW-C b13-0
Col 97 Sector HM-V d2-4
Col 97 Sector HY-F b12-0
Col 97 Sector HY-H c10-1
Col 97 Sector IX-R a34-0
Col 97 Sector JM-U b3-0
Col 97 Sector JR-J b10-0
Col 97 Sector JT-N b8-0
Col 97 Sector KT-H c10-0
Col 97 Sector KZ-E b12-0
Col 97 Sector LP-C b14-0
Col 97 Sector MJ-N b8-0
Col 97 Sector MZ-L b9-0
Col 97 Sector NF-D b13-0
Col 97 Sector NF-K b10-0
Col 97 Sector NI-T d3-11
Col 97 Sector NZ-L b9-0
Col 97 Sector OJ-N b8-0
Col 97 Sector OK-C b14-0
Col 97 Sector OL-I b11-0
Col 97 Sector OL-S b18-0
Col 97 Sector OU-M a37-0
Col 97 Sector OV-A b15-0
Col 97 Sector OX-T c3-2
Col 97 Sector OZ-Y a30-0
Col 97 Sector PJ-P c6-1
Col 97 Sector PL-R b19-0
Col 97 Sector QA-C b14-0
Col 97 Sector QF-K b10-0
Col 97 Sector QG-S b18-0
Col 97 Sector QL-I b11-0
Col 97 Sector QS-S c4-1
Col 97 Sector SB-Z b15-0
Col 97 Sector SI-L a24-0
Col 97 Sector SQ-A b15-0
Col 97 Sector SZ-U b17-0
Col 97 Sector TV-L b8-0
Col 97 Sector TY-Q c5-2
Col 97 Sector UC-F b13-0
Col 97 Sector UP-M a37-0
Col 97 Sector VG-J a39-0
Col 97 Sector VJ-X a31-0
Col 97 Sector VP-V a32-0
Col 97 Sector VR-Z b14-0
Col 97 Sector WG-I b11-0
Col 97 Sector WH-P b20-0
Col 97 Sector WQ-J b10-0
Col 97 Sector XC-X b16-0
Col 97 Sector XE-P c6-3
Col 97 Sector XQ-L c8-2
Col 97 Sector YA-T b18-0
Col 97 Sector ZU-U b4-0
Col 97 Sector ZW-P b7-0
Cone Sector AA-A e2
Cone Sector AA-A e3
Cone Sector BA-Q b5-0
Cone Sector BB-W b2-0
Cone Sector BH-L b8-0
Cone Sector CC-L b8-0
Cone Sector CG-O b6-0
Cone Sector CL-X b1-0
Cone Sector CM-M b7-0
Cone Sector CQ-Y c0
Cone Sector CV-Y c0
Cone Sector DL-Y d10
Cone Sector DL-Y d11
Cone Sector DL-Y d13
Cone Sector DL-Y d14
Cone Sector DL-Y d15
Cone Sector DL-Y d17
Cone Sector DL-Y d9
Cone Sector EL-Y d4
Cone Sector EL-Y d5
Cone Sector EL-Y d6
Cone Sector EL-Y d7
Cone Sector EM-M b7-0
Cone Sector EQ-Y c0
Cone Sector EQ-Y c1
Cone Sector FC-L b8-0
Cone Sector FL-X b1-0
Cone Sector FL-Y c1
Cone Sector FM-M b7-0
Cone Sector FN-J b9-0
Cone Sector GB-X b1-0
Cone Sector GR-V b2-0
Cone Sector GR-W d1-2
Cone Sector GW-W c1-0
Cone Sector GW-W c1-1
Cone Sector GW-W c1-5
Cone Sector GW-W c1-6
Cone Sector HB-X b1-0
Cone Sector HC-U b3-0
Cone Sector HR-W d1-14
Cone Sector HR-W d1-15
Cone Sector HR-W d1-16
Cone Sector HR-W d1-17
Cone Sector IB-X b1-0
Cone Sector IR-W d1-0
Cone Sector IS-K b8-0
Cone Sector IW-W c1-1
Cone Sector IW-W c1-2
Cone Sector JM-W d1-15
Cone Sector JM-W d1-7
Cone Sector JM-W d1-8
Cone Sector JR-V b2-0
Cone Sector JS-K b8-0
Cone Sector JW-V b2-0
Cone Sector KM-W d1-12
Cone Sector KR-V b2-0
Cone Sector KR-W c1-0
Cone Sector LD-S b4-0
Cone Sector LM-V b2-0
Cone Sector MC-U b3-0
Cone Sector MH-V b2-0
Cone Sector MN-T c3-0
Cone Sector MX-U c2-1
Cone Sector MY-I b9-0
Cone Sector NC-V c2-1
Cone Sector NX-T b3-0
Cone Sector NX-U c2-1
Cone Sector NY-I b9-0
Cone Sector PS-T b3-0
Cone Sector QD-T c3-1
Cone Sector QS-T b3-0
Cone Sector RD-S b4-0
Cone Sector RN-T b3-0
Cone Sector SD-S b4-0
Cone Sector SO-R c4-1
Cone Sector TU-O b6-0
Cone Sector TY-R b4-0
Cone Sector UY-R b4-0
Cone Sector XE-Q b5-0
Cone Sector XF-O b6-0
Cone Sector XJ-Q b5-0
Cone Sector YE-Q b5-0
Cone Sector YJ-R b4-0
Cone Sector YV-M b7-0
Cone Sector ZF-O b6-0
Cone Sector ZQ-M b7-0
Crom
Dromi
Dryio Flyuae IC-B c1-377
Dryman WE-M b9-6
EM* LkHA 361
EM* LkHA 56
EM* LkHA 6
Exbeur
FMS2006 400
Facece
Froadik OX-S d4-54
Froadik UJ-P d6-13
GP Monocerotis
GQ Monocerotis
Gamma Velorum
HBC 531
HD 241068
HD 242244
HD 243549
HD 257905
HD 258686
HD 260988
HD 261736
HD 28310
HD 285213
HD 286115
HD 287545
HD 288174
HD 29450
HD 29914
HD 30509
HD 30535
HD 30897
HD 31057
HD 31831
HD 31916
HD 32007
HD 32192
HD 32220
HD 32435
HD 32643
HD 32663
HD 33037
HD 33122
HD 33189
HD 33235
HD 33278
HD 33288
HD 33558
HD 33690
HD 34120
HD 34513
HD 34561
HD 34835
HD 34862
HD 34881
HD 35051
HD 35067
HD 35135
HD 35177
HD 35333
HD 35522
HD 35730
HD 35762
HD 35899
HD 36411
HD 36510
HD 36558
HD 36601
HD 36627
HD 36645
HD 36820
HD 36954
HD 36979
HD 37055
HD 37089
HD 37294
HD 37368
HD 37958
HD 38022
HD 38024
HD 38193
HD 38203
HD 38307
HD 38310
HD 38311
